"";"id";"title";"type";"release_year";"runtime";"genres";"production_countries";"seasons";"imdb_score";"imdb_votes";"tmdb_popularity";"tmdb_score"
"3064";"tm376709";"Jani Dueñas: Grandes fracasos de ayer y hoy";"MOVIE";"2018";"77";['comedy'];['CL', 'MX', 'US'];"";"4.8";"71.0";"1.815";"6.0"
"3065";"tm368284";"Arango y Sanint: Ríase el show";"MOVIE";"2018";"62";['comedy'];['CO'];"";"4.0";"42.0";"1.4";"4.0"
"3066";"tm328041";"Doob";"MOVIE";"2017";"102";['drama'];['IN', 'BD'];"";"6.2";"1863.0";"2.045";"5.7"
"3067";"tm375836";"Adel Karam: Live from Beirut";"MOVIE";"2018";"59";['comedy'];['LB'];"";"5.5";"144.0";"1.76";"7.0"
"3068";"tm404610";"Stretch Armstrong: The Breakout";"MOVIE";"2018";"45";['animation'];['US'];"";"nan";"nan";"1.982";"6.0"
"3069";"tm358370";"Love and Shukla";"MOVIE";"2017";"117";['romance', 'comedy', 'drama'];['IN'];"";"7.3";"933.0";"1.418";"8.2"
"3070";"tm367105";"Alejandro Riaño: Especial de stand up";"MOVIE";"2018";"60";['comedy'];['CO'];"";"4.9";"69.0";"1.132";"5.0"
"3071";"tm289882";"Birdshot";"MOVIE";"2017";"116";['thriller', 'drama'];['PH'];"";"6.6";"781.0";"3.189";"6.5"
"3072";"tm370472";"Kavin Jay : Everybody Calm Down!";"MOVIE";"2018";"53";['comedy', 'documentation'];['XX'];"";"5.9";"232.0";"1.431";"4.6"
"3073";"tm369453";"Mau Nieto: viviendo sobrio… desde el bar";"MOVIE";"2018";"57";['comedy'];['MX'];"";"6.7";"80.0";"1.414";"6.2"
"3074";"tm426367";"Coco y Raulito: Carrusel de ternura";"MOVIE";"2018";"56";['comedy'];['MX'];"";"6.6";"39.0";"1.4";"7.0"
"3075";"tm438005";"First Love";"MOVIE";"2018";"122";['drama', 'romance'];['PH'];"";"6.0";"149.0";"1.572";"5.9"
"3076";"tm416134";"Fernando Sanjiao: Hombre";"MOVIE";"2018";"63";['comedy'];['AR'];"";"6.3";"57.0";"1.179";"6.5"
"3077";"tm448690";"Prince of Peoria: A Christmas Moose Miracle";"MOVIE";"2018";"29";['comedy'];[];"";"nan";"nan";"1.175";"5.8"
"3078";"ts97584";"Highland: Thailand's Marijuana Awakening";"SHOW";"2017";"20";['documentation'];['US'];"1.0";"6.2";"24.0";"0.68";"8.0"
"3079";"tm369210";"Ricardo Quevedo: Hay gente así";"MOVIE";"2018";"58";['comedy'];['CO'];"";"6.3";"104.0";"1.279";"7.0"
"3080";"tm371741";"Si saben cómo me pongo ¿Pa' qué me invitan?";"MOVIE";"2018";"89";['romance', 'comedy'];['CO'];"";"4.6";"216.0";"6.87";"5.8"
"3081";"tm478147";"The Lost Café";"MOVIE";"2018";"76";['drama', 'comedy'];['NO', 'NG'];"";"6.4";"24.0";"1.4";"5.0"
"3082";"tm840936";"Zoé: Panoramas";"MOVIE";"2017";"89";['music', 'documentation'];['XX'];"";"6.8";"77.0";"";""
"3083";"tm349134";"Fabrizio Copano: solo pienso en mí";"MOVIE";"2017";"59";['comedy'];['CL'];"";"5.0";"33.0";"1.633";"5.8"
"3084";"tm459527";"Good Game: The Beginning";"MOVIE";"2018";"104";['comedy', 'drama', 'sport'];['TR'];"";"4.4";"1796.0";"2.709";"2.4"
"3085";"tm440324";"Santo cachón";"MOVIE";"2018";"87";['comedy'];['CO'];"";"4.8";"53.0";"2.312";"6.0"
"3086";"tm450512";"Pinky Memsaab";"MOVIE";"2018";"124";['drama', 'family'];['PK'];"";"6.3";"521.0";"1.235";"9.0"
"3087";"tm403197";"Heaven Without People";"MOVIE";"2017";"91";['drama'];['LB'];"";"7.6";"1249.0";"1.713";"7.0"
"3088";"tm429383";"Yoo Byung Jae: Discomfort Zone";"MOVIE";"2018";"54";['comedy'];['KR'];"";"nan";"nan";"0.792";"6.4"
"3089";"tm458074";"Edmilson Filho: Notas, Comedy about Relationships";"MOVIE";"2018";"79";['comedy'];['BR'];"";"5.2";"20.0";"1.4";"5.0"
"3090";"tm440208";"Hadithi za Kumekucha: Fatuma";"MOVIE";"2018";"85";['drama'];['TZ'];"";"7.6";"8.0";"1.536";""
"3091";"tm336084";"Echcharikkai";"MOVIE";"2018";"134";['thriller', 'crime', 'drama'];['IN'];"";"6.3";"307.0";"2.334";"4.9"
"3092";"tm450769";"Nathicharami";"MOVIE";"2018";"116";['drama'];['IN'];"";"7.2";"316.0";"1.208";"7.2"
"3093";"tm362737";"Facing Mecca";"MOVIE";"2017";"25";['drama'];['CH'];"";"nan";"nan";"1.489";"5.6"
"3094";"tm480647";"Ayana";"MOVIE";"2017";"112";['drama', 'documentation'];['KG'];"";"7.4";"128.0";"0.618";""
"3095";"tm479734";"Table Manners";"MOVIE";"2018";"105";['comedy', 'drama'];['ZA', 'CA'];"";"5.1";"43.0";"1.486";""
"3096";"tm478654";"Salam - The First ****** Nobel Laureate";"MOVIE";"2018";"75";['documentation'];['US'];"";"7.8";"414.0";"2.916";"7.3"
"3097";"tm369079";"Todd Glass: Act Happy";"MOVIE";"2018";"62";['comedy'];['US'];"";"5.1";"366.0";"2.867";"5.7"
"3098";"tm420789";"Lilli";"MOVIE";"2018";"91";['thriller'];['IN'];"";"5.7";"278.0";"1.852";"6.1"
"3099";"tm368448";"Eve's Apple";"MOVIE";"2017";"90";['documentation', 'european'];['ES'];"";"5.9";"86.0";"1.066";"6.5"
"3100";"tm349140";"Joaquín Reyes: Una y no más";"MOVIE";"2017";"77";['comedy'];[];"";"nan";"nan";"1.18";"6.0"
"3101";"tm411528";"Enissa Amani: Ehrenwort";"MOVIE";"2018";"65";['comedy', 'european'];['US'];"";"5.5";"194.0";"2.274";"5.6"
"3102";"tm348281";"Kingdom of Us";"MOVIE";"2017";"109";['documentation', 'drama'];['GB'];"";"7.0";"887.0";"3.191";"7.2"
"3103";"tm423593";"Aruna & Her Palate";"MOVIE";"2018";"106";['romance', 'drama'];['ID'];"";"7.2";"765.0";"2.023";"6.6"
"3104";"tm438105";"Into the Wind";"MOVIE";"2018";"76";['drama', 'european'];['CZ'];"";"4.2";"42.0";"1.301";"4.5"
"3105";"tm471288";"Baby Mamas";"MOVIE";"2018";"93";['drama', 'comedy'];['ZA'];"";"6.6";"63.0";"0.6";""
"3106";"ts80751";"The Break with Michelle Wolf";"SHOW";"2018";"30";['comedy'];['US'];"1.0";"5.1";"1862.0";"1.846";"4.8"
"3107";"tm346867";"Lynne Koplitz: Hormonal Beast";"MOVIE";"2017";"51";['comedy'];['US'];"";"6.2";"417.0";"1.387";"5.6"
"3108";"tm312738";"Jindua";"MOVIE";"2017";"140";['romance', 'comedy', 'family'];['IN'];"";"6.5";"275.0";"1.14";"9.3"
"3109";"tm404828";"Yoo Byung Jae: Too Much Information";"MOVIE";"2018";"63";['comedy'];['KR'];"";"5.3";"53.0";"0.793";"6.3"
"3110";"ts57116";"Ask the Doctor";"SHOW";"2017";"28";['documentation'];['AU'];"3.0";"6.5";"289.0";"1.659";"7.6"
"3111";"tm242887";"Sei";"MOVIE";"2018";"128";['thriller', 'action', 'crime'];['IN'];"";"4.2";"64.0";"1.638";"4.3"
"3112";"tm494577";"Oga Bolaji";"MOVIE";"2018";"91";['drama'];['NG'];"";"nan";"nan";"0.6";""
"3113";"tm444799";"Christmas Catch";"MOVIE";"2018";"80";['romance', 'comedy', 'crime'];['CA'];"";"5.3";"1428.0";"3.677";"5.3"
"3114";"tm479933";"Project Papa";"MOVIE";"2018";"97";['drama'];['XX'];"";"6.3";"35.0";"1.4";""
"3115";"ts80993";"Kibaoh Klashers";"SHOW";"2017";"24";['scifi'];['CN'];"2.0";"6.3";"17.0";"2.173";"8.0"
"3116";"tm371188";"#FriendButMarried";"MOVIE";"2018";"102";['romance', 'comedy', 'drama'];['ID'];"";"6.9";"695.0";"1.96";"6.8"
"3117";"tm367613";"Mr. Chandramouli";"MOVIE";"2018";"122";['romance', 'sport', 'comedy'];['IN'];"";"5.1";"234.0";"1.4";"4.7"
"3118";"tm369452";"Sebastián Marcelo Wainraich";"MOVIE";"2018";"49";['comedy'];['AR'];"";"6.4";"105.0";"1.009";"6.5"
"3119";"ts81828";"True: Wonderful Wishes";"SHOW";"2018";"23";['animation'];['US'];"1.0";"nan";"nan";"1.168";""
"3120";"tm430281";"Dhh";"MOVIE";"2018";"128";['drama', 'family'];['IN'];"";"7.9";"320.0";"1.22";"9.0"
"3121";"tm445852";"Three Words to Forever";"MOVIE";"2018";"106";['drama', 'romance', 'comedy', 'family'];['XX'];"";"6.8";"109.0";"1.755";"10.0"
