id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,numberTags
tm256669,Gumrah,MOVIE,1993,149,"['action', 'crime', 'drama', 'thriller']",0.0,6.1,784.0,2.345,6.7,4
tm117840,The Emigrant,MOVIE,1994,129,['drama'],0.0,6.5,998.0,3.436,5.6,1
tm334788,Yodha,MOVIE,1991,142,"['drama', 'action']",0.0,4.5,198.0,0.6,5.0,2
tm110160,Avvai Shanmugi,MOVIE,1996,160,"['drama', 'comedy']",0.0,7.9,2528.0,3.988,7.4,2
tm192301,Minsara Kanavu,MOVIE,1997,145,"['comedy', 'drama', 'romance']",0.0,6.7,1212.0,1.729,6.6,3
tm110766,Chronicle of a Disappearance,MOVIE,1996,88,['drama'],0.0,6.9,718.0,1.958,6.7,1
tm118256,Yaar Gaddar,MOVIE,1994,147,"['crime', 'action', 'drama']",0.0,3.6,142.0,2.755,4.0,3
tm64729,Sinbad: Nothin' but the Funk,MOVIE,1998,55,"['comedy', 'documentation']",0.0,6.2,65.0,1.822,5.3,2
tm314602,Dushmani,MOVIE,1995,156,"['romance', 'action', 'drama']",0.0,5.0,248.0,2.741,7.5,3
tm25389,Fiza,MOVIE,2000,170,"['drama', 'romance', 'action', 'crime']",0.0,6.0,4168.0,3.297,6.3,4
tm42397,Hello Brother,MOVIE,1999,131,"['romance', 'action', 'comedy', 'fantasy']",0.0,4.6,4230.0,2.239,5.3,4
tm449775,Shikari,MOVIE,1991,162,"['drama', 'action']",0.0,5.9,66.0,1.406,5.0,2
ts4,Breaking Bad,SHOW,2008,48,"['drama', 'thriller', 'crime']",5.0,9.5,1727694.0,337.419,8.8,3
ts9,The Walking Dead,SHOW,2010,46,"['action', 'drama', 'scifi', 'thriller', 'horror']",11.0,8.2,945125.0,773.19,8.1,5
ts26091,The Staircase,SHOW,2004,49,"['crime', 'documentation', 'drama']",2.0,7.8,21531.0,14.185,7.7,3
ts11,Downton Abbey,SHOW,2010,58,"['drama', 'romance', 'european']",6.0,8.7,197744.0,57.029,8.1,3
ts21469,Grey's Anatomy,SHOW,2005,49,"['drama', 'romance']",18.0,7.6,293618.0,1215.393,8.3,2
ts288536,The Great British Baking Show,SHOW,2010,57,"['reality', 'european']",12.0,8.6,9564.0,10.825,7.7,2
ts6495,Criminal Minds,SHOW,2005,44,"['thriller', 'crime', 'drama']",15.0,8.1,189191.0,401.416,8.3,3
ts22337,NCIS,SHOW,2003,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",19.0,7.8,141049.0,254.207,7.6,5
ts8308,Community,SHOW,2009,23,['comedy'],6.0,8.5,252564.0,48.311,8.0,1
ts22011,Heartland,SHOW,2007,44,"['drama', 'family']",15.0,8.4,15743.0,68.46,8.3,2
ts21465,Supernatural,SHOW,2005,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",15.0,8.5,428639.0,406.666,8.3,5
tm33545,Forgetting Sarah Marshall,MOVIE,2008,111,"['comedy', 'drama', 'romance']",0.0,7.1,280121.0,18.358,6.5,3
tm172683,War of the Worlds,MOVIE,2005,117,"['thriller', 'action', 'scifi']",0.0,6.5,439027.0,38.657,6.5,3
ts17156,Arrested Development,SHOW,2003,28,['comedy'],5.0,8.7,297552.0,54.388,8.1,1
ts20573,The IT Crowd,SHOW,2006,25,"['comedy', 'european']",5.0,8.5,147409.0,27.917,8.1,2
ts12724,30 Rock,SHOW,2006,25,"['comedy', 'sport']",7.0,8.3,121514.0,34.689,7.4,2
ts3371,Avatar: The Last Airbender,SHOW,2005,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",3.0,9.3,297336.0,61.284,8.7,5
tm92641,Inception,MOVIE,2010,148,"['scifi', 'music', 'thriller', 'action']",0.0,8.8,2268288.0,109.09,8.4,4
tm102740,The Other Guys,MOVIE,2010,107,"['crime', 'action', 'comedy']",0.0,6.6,263019.0,50.29,6.3,3
tm87484,How to Train Your Dragon,MOVIE,2010,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",0.0,8.1,719717.0,71.782,7.8,6
ts20604,Friday Night Lights,SHOW,2006,43,"['drama', 'sport']",5.0,8.7,64449.0,32.434,8.0,2
tm39030,Casino Royale,MOVIE,2006,139,"['thriller', 'action', 'european']",0.0,8.0,644336.0,41.332,7.5,3
tm78592,Michael Clayton,MOVIE,2007,120,"['thriller', 'crime', 'drama']",0.0,7.2,163878.0,11.418,6.7,3
ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,22,"['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family']",9.0,7.6,20708.0,49.715,8.1,7
ts19036,The Fairly OddParents,SHOW,2001,24,"['scifi', 'family', 'fantasy', 'animation', 'comedy']",10.0,7.2,38046.0,151.92,7.7,5
tm116324,Jackass: The Movie,MOVIE,2002,88,"['action', 'comedy', 'documentation']",0.0,6.6,92305.0,30.13,6.3,3
ts32186,Sonic X,SHOW,2003,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",3.0,6.1,4577.0,104.486,7.5,8
ts11313,DEATH NOTE,SHOW,2006,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",1.0,9.0,302147.0,104.037,8.7,6
tm34310,Zoolander,MOVIE,2001,90,"['comedy', 'european']",0.0,6.5,260975.0,19.411,6.2,2
ts21247,The Vampire Diaries,SHOW,2009,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",8.0,7.7,310776.0,463.661,8.3,6
tm160815,Charlie and the Chocolate Factory,MOVIE,2005,106,"['fantasy', 'comedy', 'family']",0.0,6.6,465995.0,156.231,7.0,3
tm78671,Cleaner,MOVIE,2007,88,"['thriller', 'crime']",0.0,6.1,41052.0,9.202,6.0,2
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,88,['comedy'],0.0,7.0,193053.0,15.067,6.5,1
tm86803,The Social Network,MOVIE,2010,121,['drama'],0.0,7.8,681286.0,33.023,7.3,1
tm105329,Road to Perdition,MOVIE,2002,117,"['thriller', 'documentation', 'crime', 'drama']",0.0,7.7,263212.0,17.73,7.4,4
ts20305,Naruto,SHOW,2002,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",6.0,8.4,93980.0,362.73,8.4,6
tm35463,Blow,MOVIE,2001,124,"['drama', 'crime']",0.0,7.5,255099.0,19.789,7.4,2
tm84371,Shooter,MOVIE,2007,124,"['thriller', 'action', 'drama']",0.0,7.2,329417.0,42.882,7.1,3
tm139658,Big Fish,MOVIE,2003,125,"['drama', 'fantasy', 'romance']",0.0,8.0,435503.0,21.904,7.8,3
tm79442,The Bourne Ultimatum,MOVIE,2007,115,"['thriller', 'action']",0.0,8.0,627009.0,25.464,7.4,2
tm131038,Public Enemies,MOVIE,2009,143,"['crime', 'drama', 'history', 'action', 'european']",0.0,7.0,297525.0,111.535,6.7,5
ts2230,America's Next Top Model,SHOW,2003,44,['reality'],24.0,5.6,17843.0,12.812,5.3,1
tm154187,Sherlock Holmes,MOVIE,2009,129,"['crime', 'action', 'thriller']",0.0,7.6,620154.0,28.317,7.2,3
tm133767,Love Actually,MOVIE,2003,139,"['drama', 'comedy', 'romance']",0.0,7.6,474176.0,21.297,7.1,3
tm88738,Closer,MOVIE,2004,94,"['drama', 'romance']",0.0,7.2,215678.0,55.362,6.8,2
ts17942,Chappelle's Show,SHOW,2003,21,"['comedy', 'music']",3.0,8.8,62140.0,13.557,8.1,2
tm148270,Something's Gotta Give,MOVIE,2003,128,"['romance', 'drama', 'comedy']",0.0,6.7,120400.0,15.068,6.6,3
tm93055,Grown Ups,MOVIE,2010,102,"['comedy', 'drama', 'european']",0.0,5.9,247229.0,95.229,6.3,3
tm133374,The Blind Side,MOVIE,2009,129,"['drama', 'sport']",0.0,7.6,323939.0,63.816,7.7,2
tm26897,Quantum of Solace,MOVIE,2008,106,"['thriller', 'action']",0.0,6.6,441023.0,30.147,6.3,2
tm109304,The Ring,MOVIE,2002,111,"['horror', 'european']",0.0,7.1,341888.0,37.892,6.6,2
ts22267,Trailer Park Boys,SHOW,2001,25,"['comedy', 'crime']",12.0,8.6,41791.0,26.26,8.0,2
tm76066,Into the Wild,MOVIE,2007,140,['drama'],0.0,8.1,611379.0,15.658,7.8,1
tm90190,True Grit,MOVIE,2010,110,"['western', 'drama']",0.0,7.6,333378.0,16.059,7.3,2
tm29737,Rambo,MOVIE,2008,92,"['thriller', 'action', 'war', 'european']",0.0,7.0,228799.0,58.435,6.6,4
tm84906,Stardust,MOVIE,2007,122,"['fantasy', 'romance', 'family']",0.0,7.6,269043.0,17.538,7.2,3
ts6644,Borgen,SHOW,2010,58,"['drama', 'european']",4.0,8.5,23523.0,21.761,8.1,2
tm142086,The Last Samurai,MOVIE,2003,154,"['drama', 'history', 'war', 'action']",0.0,7.8,429097.0,33.643,7.5,4
ts22018,iCarly,SHOW,2007,26,"['comedy', 'family', 'romance']",6.0,6.7,38281.0,96.149,8.0,3
ts30311,Victorious,SHOW,2010,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",4.0,6.9,24224.0,76.049,8.2,6
tm95252,The Book of Eli,MOVIE,2010,118,"['thriller', 'action', 'drama', 'european']",0.0,6.8,312538.0,25.45,6.8,4
tm136808,Identity,MOVIE,2003,90,['thriller'],0.0,7.3,240433.0,16.442,7.2,1
ts21197,Merlin,SHOW,2008,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",5.0,7.9,80138.0,123.15,7.9,5
tm109137,Shrek Forever After,MOVIE,2010,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",0.0,6.3,200354.0,89.833,6.3,5
tm84613,Hairspray,MOVIE,2007,117,"['comedy', 'drama', 'romance']",0.0,6.7,128190.0,11.48,6.7,3
tm173551,Corpse Bride,MOVIE,2005,77,"['fantasy', 'romance', 'animation', 'drama', 'family']",0.0,7.3,265023.0,96.975,7.5,5
tm94606,Let Me In,MOVIE,2010,116,"['horror', 'drama', 'fantasy', 'thriller', 'european']",0.0,7.1,120208.0,24.49,6.8,5
tm136308,Monster,MOVIE,2003,110,"['crime', 'drama', 'thriller', 'european']",0.0,7.3,149218.0,16.951,7.2,4
tm82985,Without a Paddle,MOVIE,2004,95,"['thriller', 'comedy']",0.0,5.8,47049.0,13.29,5.5,2
tm145593,Once Upon a Time in Mexico,MOVIE,2003,102,"['drama', 'action', 'crime', 'thriller']",0.0,6.3,160449.0,14.895,6.3,4
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",0.0,6.9,226225.0,54.58,6.6,7
ts30313,Offspring,SHOW,2010,44,"['drama', 'comedy']",7.0,8.3,4764.0,8.297,7.0,2
tm119111,Blade II,MOVIE,2002,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",0.0,6.7,214461.0,50.32,6.5,5
tm130647,Chloe,MOVIE,2009,99,"['thriller', 'drama', 'romance', 'european']",0.0,6.3,72916.0,10.688,6.0,4
tm32919,Blood Diamond,MOVIE,2006,143,"['thriller', 'drama']",0.0,8.0,536858.0,40.209,7.5,2
tm23935,The Lake House,MOVIE,2006,105,"['drama', 'fantasy', 'romance', 'documentation']",0.0,6.8,148043.0,15.36,6.9,4
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,109,"['thriller', 'scifi', 'action', 'european']",0.0,6.3,393998.0,38.918,6.1,4
tm28905,Beerfest,MOVIE,2006,110,['comedy'],0.0,6.2,67748.0,12.377,6.0,1
tm44486,Heist,MOVIE,2001,107,"['thriller', 'drama', 'action', 'crime', 'european']",0.0,6.5,36361.0,12.634,6.3,5
tm39487,Catch and Release,MOVIE,2006,111,"['romance', 'comedy', 'drama']",0.0,5.9,26157.0,9.67,5.9,3
tm169949,Just Like Heaven,MOVIE,2005,95,"['drama', 'romance', 'fantasy', 'comedy']",0.0,6.7,106755.0,12.741,6.9,4
ts35155,Gurren Lagann,SHOW,2007,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",1.0,8.3,17024.0,22.238,8.2,5
tm184913,Four Brothers,MOVIE,2005,109,"['crime', 'action', 'drama', 'thriller']",0.0,6.8,144656.0,28.154,6.7,4
tm118637,John Q,MOVIE,2002,116,"['drama', 'thriller', 'crime']",0.0,7.0,131999.0,17.663,7.2,3
tm58382,Not Another Teen Movie,MOVIE,2001,89,['comedy'],0.0,5.7,104604.0,27.273,5.8,1
tm40009,21,MOVIE,2008,123,"['drama', 'crime', 'history', 'thriller']",0.0,6.8,247039.0,40.786,6.7,4
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",3.0,8.7,62367.0,36.627,8.5,6
tm154470,Terminator Salvation,MOVIE,2009,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']",0.0,6.5,357557.0,72.272,6.0,5
tm22294,Deck the Halls,MOVIE,2006,93,"['comedy', 'family']",0.0,5.0,27797.0,13.817,5.5,2
tm78067,The Girl Next Door,MOVIE,2007,91,"['thriller', 'drama', 'crime', 'horror']",0.0,6.5,26035.0,13.823,6.6,4
tm148379,The Cat in the Hat,MOVIE,2003,81,"['fantasy', 'comedy', 'family']",0.0,4.0,81971.0,69.974,5.3,3
tm21467,Final Destination 3,MOVIE,2006,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']",0.0,5.8,139797.0,50.649,6.1,6
tm46436,Thir13en Ghosts,MOVIE,2001,91,"['thriller', 'horror', 'fantasy']",0.0,5.6,86492.0,46.785,6.2,3
tm57190,The One,MOVIE,2001,87,"['scifi', 'thriller', 'action']",0.0,5.9,91584.0,21.013,6.1,3
tm37546,Happy Feet,MOVIE,2006,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",0.0,6.4,182612.0,76.506,6.1,6
tm30205,Ip Man,MOVIE,2008,108,"['drama', 'fantasy', 'action', 'history']",0.0,8.0,221095.0,20.113,7.7,4
tm159310,Coach Carter,MOVIE,2005,130,"['drama', 'sport', 'european']",0.0,7.3,143670.0,26.022,7.5,3
tm89592,Blade: Trinity,MOVIE,2004,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",0.0,5.8,175210.0,34.514,5.9,5
tm167516,Monster-in-Law,MOVIE,2005,101,"['romance', 'comedy']",0.0,5.5,60693.0,18.681,6.2,2
tm79895,Halloween,MOVIE,2007,109,['horror'],0.0,6.0,118815.0,30.617,6.2,1
tm88045,How Do You Know,MOVIE,2010,121,"['drama', 'comedy', 'romance']",0.0,5.4,49599.0,11.864,5.3,3
tm111600,The Sweetest Thing,MOVIE,2002,84,"['comedy', 'romance']",0.0,5.1,58516.0,11.061,5.5,2
tm143938,The Final Destination,MOVIE,2009,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",0.0,5.1,104166.0,51.108,5.6,5
tm31187,The Other Boleyn Girl,MOVIE,2008,115,"['romance', 'drama', 'history']",0.0,6.7,111694.0,18.67,6.6,3
tm141390,Friday the 13th,MOVIE,2009,97,"['horror', 'thriller']",0.0,5.5,105938.0,42.83,5.8,2
tm74780,The Bucket List,MOVIE,2007,97,"['drama', 'comedy', 'european']",0.0,7.4,242733.0,19.365,7.2,3
tm150214,Freddy vs. Jason,MOVIE,2003,97,"['horror', 'action']",0.0,5.7,117986.0,50.824,6.0,2
ts21544,Transformers: Prime,SHOW,2010,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",4.0,7.9,6500.0,31.514,8.0,6
tm176528,Memoirs of a Geisha,MOVIE,2005,145,"['drama', 'romance', 'european']",0.0,7.3,146847.0,25.556,7.7,3
tm102337,A Nightmare on Elm Street,MOVIE,2010,95,"['horror', 'thriller', 'crime', 'drama']",0.0,5.2,99192.0,46.304,5.5,4
tm36188,Body of Lies,MOVIE,2008,128,"['drama', 'action', 'thriller']",0.0,7.1,224896.0,16.693,6.6,3
tm88382,A Cinderella Story,MOVIE,2004,95,"['romance', 'comedy', 'family']",0.0,5.9,86395.0,31.774,6.5,3
ts31263,The Mole,SHOW,2001,52,['reality'],5.0,7.6,1104.0,4.376,7.8,1
tm47523,Osmosis Jones,MOVIE,2001,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",0.0,6.3,35711.0,14.652,6.5,7
tm24088,Scary Movie 4,MOVIE,2006,83,"['comedy', 'horror']",0.0,5.1,120188.0,45.906,5.5,2
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,98,"['horror', 'crime']",0.0,6.2,140741.0,73.702,6.2,2
tm177068,Fun with Dick and Jane,MOVIE,2005,90,"['comedy', 'crime']",0.0,6.1,143998.0,15.505,6.2,2
tm82442,TMNT,MOVIE,2007,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",0.0,6.2,64062.0,22.181,6.1,6
tm90864,Due Date,MOVIE,2010,95,"['drama', 'comedy']",0.0,6.5,339626.0,31.661,6.3,2
tm101249,Cop Out,MOVIE,2010,107,"['comedy', 'thriller', 'action', 'crime']",0.0,5.5,87673.0,10.863,5.6,4
ts687,The 4400,SHOW,2004,44,"['scifi', 'thriller', 'drama']",4.0,7.3,44971.0,21.12,7.2,3
ts24028,Still Game,SHOW,2002,29,"['comedy', 'european']",9.0,8.9,7539.0,5.171,8.3,2
tm142564,3 Idiots,MOVIE,2009,170,"['comedy', 'drama']",0.0,8.4,385782.0,49.398,8.0,2
ts23752,Midnight Diner,SHOW,2009,27,"['drama', 'comedy']",5.0,8.6,2110.0,15.027,7.8,2
ts21706,H2O: Just Add Water,SHOW,2006,25,"['drama', 'scifi', 'fantasy', 'family']",3.0,7.2,14782.0,21.417,7.8,4
ts21740,Black Butler,SHOW,2008,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",3.0,8.3,1856.0,27.454,7.6,9
ts30356,Octonauts,SHOW,2010,15,"['action', 'animation', 'comedy', 'family']",6.0,7.6,1049.0,39.732,7.2,4
tm89684,New York Minute,MOVIE,2004,87,"['comedy', 'crime', 'family', 'romance']",0.0,4.8,23307.0,10.357,6.2,4
ts31514,Strawberry Shortcake,SHOW,2003,23,"['animation', 'family']",4.0,7.0,13.0,26.42,6.6,2
ts22005,Total Drama Island,SHOW,2007,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",6.0,7.4,10523.0,16.775,7.3,6
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,106,"['drama', 'family', 'sport', 'fantasy']",0.0,6.8,13034.0,10.751,6.9,4
tm27268,Monster House,MOVIE,2006,91,"['fantasy', 'animation', 'comedy', 'family']",0.0,6.6,114942.0,47.456,6.6,4
tm81270,Starsky & Hutch,MOVIE,2004,101,"['comedy', 'crime']",0.0,6.1,145981.0,14.252,5.8,2
tm137342,Tears of the Sun,MOVIE,2003,121,"['drama', 'thriller', 'war', 'action']",0.0,6.6,121066.0,33.904,6.8,4
ts21688,Boys Over Flowers,SHOW,2009,64,"['comedy', 'drama', 'romance']",1.0,7.9,11579.0,75.209,8.3,3
ts22318,Winx Club,SHOW,2004,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",8.0,6.2,6700.0,25.162,8.2,7
tm161263,The Cave,MOVIE,2005,97,"['horror', 'thriller', 'scifi', 'action', 'european']",0.0,5.1,38445.0,15.813,5.3,5
ts12815,Big Time Rush,SHOW,2009,25,"['comedy', 'family']",4.0,6.3,12046.0,65.327,8.8,2
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,91,"['horror', 'thriller', 'documentation']",0.0,5.8,72366.0,63.011,6.1,3
tm55303,I Am Sam,MOVIE,2001,132,['drama'],0.0,7.6,149082.0,18.529,7.6,1
tm31189,The Spiderwick Chronicles,MOVIE,2008,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",0.0,6.5,94628.0,30.838,6.6,5
tm165593,Rumor Has It...,MOVIE,2005,97,"['comedy', 'drama', 'romance']",0.0,5.5,57894.0,13.404,5.6,3
ts15986,Dead Set,SHOW,2008,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",1.0,7.6,19684.0,9.747,7.3,6
ts26322,Toradora!,SHOW,2008,30,"['animation', 'romance', 'comedy', 'drama']",2.0,8.0,14307.0,28.197,8.5,4
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,115,"['comedy', 'romance']",0.0,5.9,146625.0,46.06,6.0,2
tm36644,World Trade Center,MOVIE,2006,129,"['thriller', 'history', 'drama']",0.0,6.0,83129.0,15.774,6.1,3
tm77649,Premonition,MOVIE,2007,96,"['thriller', 'drama', 'fantasy']",0.0,5.9,78119.0,18.308,6.3,3
ts33559,Shaun the Sheep,SHOW,2007,7,"['animation', 'comedy', 'family', 'european']",6.0,8.0,25.0,24.246,7.9,4
tm33113,Eagle Eye,MOVIE,2008,118,"['thriller', 'action', 'european']",0.0,6.6,185430.0,14.168,6.4,3
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,224,"['drama', 'romance', 'sport']",0.0,8.1,111053.0,7.249,7.3,3
tm147211,The Men Who Stare at Goats,MOVIE,2009,94,"['comedy', 'war']",0.0,6.2,131564.0,17.344,6.0,2
ts56549,Scare Tactics,SHOW,2003,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",5.0,6.7,2512.0,3.501,6.5,5
tm29555,Friends with Money,MOVIE,2006,88,"['romance', 'comedy', 'drama']",0.0,5.8,30186.0,11.389,5.1,3
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']",0.0,6.9,82623.0,21.915,6.8,7
ts20398,Kath & Kim,SHOW,2002,24,['comedy'],4.0,8.3,4168.0,5.863,7.5,1
tm86189,Good Luck Chuck,MOVIE,2007,101,"['comedy', 'romance']",0.0,5.6,89755.0,23.64,5.9,2
ts21421,Pocoyo,SHOW,2005,11,"['animation', 'family', 'comedy', 'european']",4.0,3.9,93.0,21.257,7.1,4
tm104880,Louis C.K.: Hilarious,MOVIE,2010,84,['comedy'],0.0,8.4,11973.0,7.387,7.9,1
tm101334,Death at a Funeral,MOVIE,2010,92,['comedy'],0.0,5.6,49599.0,11.687,5.8,1
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,86,['drama'],0.0,7.6,10210.0,36.942,7.8,1
ts20526,The Game,SHOW,2006,22,"['comedy', 'drama', 'sport', 'romance']",10.0,6.6,4417.0,7.989,8.4,4
ts30083,Angel Beats!,SHOW,2010,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",1.0,7.7,13848.0,19.033,8.0,6
tm141707,Blood and Bone,MOVIE,2009,93,"['thriller', 'action', 'crime', 'drama', 'sport']",0.0,6.7,33051.0,26.858,7.4,5
tm103095,Ip Man 2,MOVIE,2010,108,"['drama', 'history', 'sport', 'action']",0.0,7.5,103673.0,3.156,7.4,4
ts23835,Masha and the Bear,SHOW,2009,6,"['comedy', 'family', 'action', 'animation']",5.0,7.6,3114.0,41.69,6.9,4
tm83786,Like Stars on Earth,MOVIE,2007,165,"['drama', 'family']",0.0,8.3,188234.0,12.931,8.0,2
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,55,"['comedy', 'documentation']",1.0,8.1,1740.0,3.829,7.9,2
ts27459,The Legend of Bruce Lee,SHOW,2008,45,"['action', 'drama']",1.0,7.0,1422.0,13.767,5.8,2
ts20544,Ouran High School Host Club,SHOW,2006,23,"['comedy', 'drama', 'animation', 'romance']",1.0,8.2,9763.0,15.959,8.4,4
tm27168,Felon,MOVIE,2008,103,"['crime', 'thriller', 'drama', 'action']",0.0,7.4,78039.0,12.24,7.2,4
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,35,"['action', 'drama', 'scifi', 'war', 'animation']",2.0,7.8,1291.0,14.729,7.8,5
tm114476,Stuart Little 2,MOVIE,2002,78,"['comedy', 'fantasy', 'animation', 'family']",0.0,5.5,53746.0,32.09,5.7,4
ts21967,Johnny Test,SHOW,2005,18,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']",6.0,5.1,8172.0,15.75,5.6,6
ts12701,Code Lyoko,SHOW,2003,24,"['action', 'fantasy', 'thriller', 'comedy', 'family', 'scifi', 'romance', 'animation']",5.0,7.3,5109.0,22.785,7.7,8
tm130574,Did You Hear About the Morgans?,MOVIE,2009,103,"['comedy', 'romance', 'drama']",0.0,4.9,40289.0,8.795,5.4,3
ts21695,Iris,SHOW,2009,61,"['action', 'comedy', 'reality', 'romance', 'thriller']",2.0,7.8,1951.0,9.565,7.8,5
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,24,"['horror', 'music', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",1.0,6.5,330.0,6.803,8.5,7
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",3.0,7.5,1222.0,18.311,6.6,5
ts20535,The Garfield Show,SHOW,2009,17,"['animation', 'comedy', 'family', 'european']",5.0,5.3,2499.0,19.716,5.3,4
tm160800,Chaos,MOVIE,2005,106,"['action', 'crime', 'drama', 'thriller', 'european']",0.0,6.4,54633.0,27.157,6.3,5
ts38159,Wakfu,SHOW,2008,22,"['action', 'drama', 'scifi', 'fantasy', 'animation', 'family', 'european']",3.0,8.1,1469.0,48.59,8.9,7
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,46,"['comedy', 'documentation']",0.0,7.6,1780.0,2.581,6.3,2
tm164557,Initial D,MOVIE,2005,107,"['drama', 'action', 'crime', 'thriller', 'animation', 'comedy', 'romance']",0.0,6.3,8536.0,15.248,6.7,7
tm112381,Comedian,MOVIE,2002,82,"['comedy', 'documentation']",0.0,6.9,6948.0,5.927,6.7,2
tm71119,Delta Farce,MOVIE,2007,90,"['action', 'comedy']",0.0,3.6,11138.0,8.685,5.0,2
tm134235,One Piece: Strong World,MOVIE,2009,114,"['fantasy', 'animation', 'action']",0.0,7.5,5382.0,25.322,7.5,3
tm86995,Christmas with the Kranks,MOVIE,2004,99,"['comedy', 'family']",0.0,5.4,49090.0,13.399,6.1,2
ts17028,Dinosaur King,SHOW,2007,21,"['action', 'scifi', 'family', 'western', 'animation']",2.0,5.6,720.0,30.681,8.2,5
tm137530,Love Happens,MOVIE,2009,109,"['drama', 'romance']",0.0,5.6,32837.0,14.783,5.9,2
ts25765,Vampire Knight,SHOW,2008,25,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy', 'horror']",2.0,7.3,5172.0,16.465,8.4,7
ts3666,Den-noh Coil,SHOW,2007,25,"['scifi', 'animation', 'comedy', 'drama']",1.0,7.9,863.0,11.511,8.1,4
ts42914,Zig and Sharko,SHOW,2010,9,"['comedy', 'fantasy', 'romance', 'action', 'animation', 'family', 'european']",3.0,6.8,644.0,54.353,5.8,7
tm100688,Even the Rain,MOVIE,2010,104,"['drama', 'european', 'history']",0.0,7.4,13446.0,11.922,6.9,3
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,210,"['drama', 'romance']",0.0,7.4,48818.0,8.47,7.9,2
tm80059,Naruto Shippuden the Movie,MOVIE,2007,94,"['fantasy', 'animation', 'action', 'family']",0.0,6.7,4016.0,224.494,7.2,4
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,95,"['comedy', 'crime']",0.0,7.1,12831.0,8.687,6.7,2
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,76,"['comedy', 'documentation']",0.0,8.0,3984.0,4.891,6.7,2
tm38896,From Within,MOVIE,2008,89,"['thriller', 'horror', 'documentation', 'war', 'european']",0.0,5.6,7585.0,9.543,5.6,5
